_MODEL_;_SKU_;_NAME_;_CATEGORY_;_MAIN_CATEGORY_;_MANUFACTURER_;_DESCRIPTION_;_ATTRIBUTES_;_PRODUCT_IMAGES_;_STATUS_;_SEO_KEYWORD_
00000016232;16232;Эмаль для дисков KUDO черная 520 мл 5203 11605058;Разное;Разное;KUDO;Внимание, изображение товара может отличаться от реального!;"Характеристики|Тип|для ухода за колесами
Характеристики|Вид|автоэмаль
Характеристики|Объем, л|0,52
Характеристики|Цвет|черный
Характеристики|Тип эмали|алкидная
Характеристики|От следов насекомых|нет
Характеристики|Для резины/пластика|нет
Характеристики|Для сплавов|да
Характеристики|Для кожи|нет
Характеристики|Для приборной панели|нет
";catalog/goods/oborudovanie-dlya-avtoservisa-i-garazha/avtohimiya/1300868/1200x800/64498542.jpg,catalog/goods/oborudovanie-dlya-avtoservisa-i-garazha/avtohimiya/1300868/1200x800/58727220.jpg,catalog/goods/oborudovanie-dlya-avtoservisa-i-garazha/avtohimiya/1300868/1200x800/64498536.jpg,catalog/goods/oborudovanie-dlya-avtoservisa-i-garazha/avtohimiya/1300868/1200x800/64498548.jpg;1;emal-dlja-diskov-kudo-chernaja-520-ml-5203-11605058
00000013141;2004;Универсальный грунт KUDO белый 11596247;Разное;Разное;KUDO;"Универсальный грунт KUDO белый 11596247 предназначен для подготовки к окрашиванию металлических и деревянных поверхностей всеми видами лакокрасочных материалов. Состав обладает высоким уровнем адгезии, атмосферостойкостью и хорошей укрывистостью.
Благодаря аэрозольному распылению продукт легко наносится в труднодоступных местах, образуя прочное покрытие.";"Характеристики|Вид|грунт
Характеристики|Объем, л|0,52
Характеристики|Тип|для ухода за кузовом
Характеристики|От следов насекомых|нет
Характеристики|Для резины/пластика|нет
Характеристики|Для сплавов|да
Характеристики|Для кожи|да
Характеристики|Для приборной панели|да
Характеристики|Способ нанесения|аэрозольный баллончик
Характеристики|Состав|алкидный
Характеристики|Цвет|белый
";catalog/goods/oborudovanie-dlya-avtoservisa-i-garazha/avtohimiya/1096031/1200x800/57712550.jpg,catalog/goods/oborudovanie-dlya-avtoservisa-i-garazha/avtohimiya/1096031/1200x800/57712556.jpg,catalog/goods/oborudovanie-dlya-avtoservisa-i-garazha/avtohimiya/1096031/1200x800/57712562.jpg;1;universalnyj-grunt-kudo-belyj-11596247
00000010519;KU-2001;Универсальный грунт KUDO серый 586005;Разное;Разное;KUDO;"Универсальный грунт KUDO серый 586005 предназначен для подготовки к окрашиванию металлических и деревянных поверхностей всеми видами лакокрасочных материалов. Состав обладает высоким уровнем адгезии, атмосферостойкостью и хорошей укрывистостью.
Благодаря аэрозольному распылению продукт легко наносится в труднодоступных местах, образуя прочное покрытие.";"Характеристики|Вид|грунт
Характеристики|Объем, л|0,52
Характеристики|Тип|для ухода за кузовом
Характеристики|От следов насекомых|нет
Характеристики|Для резины/пластика|нет
Характеристики|Для сплавов|да
Характеристики|Для кожи|да
Характеристики|Для приборной панели|да
Характеристики|Способ нанесения|аэрозольный баллончик
Характеристики|Состав|алкидный
Характеристики|Цвет|серый
";catalog/goods/oborudovanie-dlya-avtoservisa-i-garazha/avtohimiya/1096033/1200x800/57712118.jpg,catalog/goods/oborudovanie-dlya-avtoservisa-i-garazha/avtohimiya/1096033/1200x800/57712112.jpg,catalog/goods/oborudovanie-dlya-avtoservisa-i-garazha/avtohimiya/1096033/1200x800/57712124.jpg;1;universalnyj-grunt-kudo-seryj-586005
00000016198;59305;Зарядное устройство ЗУБР ПРОФЕССИОНАЛ, 12В, 12А, автомат, IP65, AGM, GEL, WET 59305;Разное;Разное;ЗУБР;"Зарядное устройство ЗУБР ПРОФЕССИОНАЛ, 12В, 12А, автомат, IP65, AGM, GEL, WET 59305 представляет собой прибор для зарядки аккумуляторных батарей легковых и грузовых автомобилей, снегоходов, мотоциклов, лодок и катеров, газонокосилок, тракторов, гидроциклов и т.д. Управление осуществляется с помощью микропроцессора.
ЗУ имеет защиту от перегрева, неправильного подключения, короткого замыкания.";"Характеристики|Тип устройства|зарядное устройство
Характеристики|Режим Boost|нет
Характеристики|Max ток заряда, А|12
Характеристики|Напряжение питания, В|220
Характеристики|Для аккумуляторов напряжением, В|6/12/24
Характеристики|Тип зарядки|автоматическая зарядка (WET, EFB,AGM, GEL)
Характеристики|Зарядка щелочных аккумуляторов|нет
Характеристики|Min ток заряда, А|2
Характеристики|Режим десульфатации|да
Характеристики|Класс товара|Профессиональный
Характеристики|Max емкость аккумулятора, А*ч|240
";catalog/goods/oborudovanie-dlya-avtoservisa-i-garazha/servisno-garazhnyj-instrument/1074246/1200x800/52031558.jpg,catalog/goods/oborudovanie-dlya-avtoservisa-i-garazha/servisno-garazhnyj-instrument/1074246/1200x800/52031559.jpg,catalog/goods/oborudovanie-dlya-avtoservisa-i-garazha/servisno-garazhnyj-instrument/1074246/1200x800/52031560.jpg,catalog/goods/oborudovanie-dlya-avtoservisa-i-garazha/servisno-garazhnyj-instrument/1074246/1200x800/52031561.jpg,catalog/goods/oborudovanie-dlya-avtoservisa-i-garazha/servisno-garazhnyj-instrument/1074246/1200x800/52031562.jpg,catalog/goods/oborudovanie-dlya-avtoservisa-i-garazha/servisno-garazhnyj-instrument/1074246/1200x800/52031563.jpg,catalog/goods/oborudovanie-dlya-avtoservisa-i-garazha/servisno-garazhnyj-instrument/1074246/1200x800/52031564.jpg;1;zarjadnoe-ustrojstvo-zubr-professional-12v-12a-avtomat-ip65-agm-gel-wet-59305
00000016197;59303;Зарядное устройство ЗУБР ПРОФЕССИОНАЛ, 12В, 8А, автомат, IP65, AGM, GEL, WET 59303;Разное;Разное;ЗУБР;"Зарядное устройство ЗУБР ПРОФЕССИОНАЛ, 12В, 8А, автомат, IP65, AGM, GEL, WET 59303 предназначено для питания аккумуляторных батарей легковых и грузовых автомобилей, гидроциклов, мототехники, лодок и снегоходов. Отличается компактным корпусом.
Управление устройства осуществляется с помощью микропроцессора. ЗУ имеет защиту от перегрева, неправильного подключения, короткого замыкания.";"Характеристики|Тип устройства|зарядное устройство
Характеристики|Режим Boost|нет
Характеристики|Max ток заряда, А|8
Характеристики|Напряжение питания, В|220
Характеристики|Для аккумуляторов напряжением, В|12
Характеристики|Тип зарядки|автоматическая зарядка (WET, EFB,AGM, GEL)
Характеристики|Зарядка щелочных аккумуляторов|нет
Характеристики|Min ток заряда, А|2
Характеристики|Режим десульфатации|да
Характеристики|Класс товара|Профессиональный
Характеристики|Max емкость аккумулятора, А*ч|160
";catalog/goods/oborudovanie-dlya-avtoservisa-i-garazha/servisno-garazhnyj-instrument/1074247/1200x800/52043953.jpg,catalog/goods/oborudovanie-dlya-avtoservisa-i-garazha/servisno-garazhnyj-instrument/1074247/1200x800/52043954.jpg,catalog/goods/oborudovanie-dlya-avtoservisa-i-garazha/servisno-garazhnyj-instrument/1074247/1200x800/52043955.jpg,catalog/goods/oborudovanie-dlya-avtoservisa-i-garazha/servisno-garazhnyj-instrument/1074247/1200x800/52043956.jpg;1;zarjadnoe-ustrojstvo-zubr-professional-12v-8a-avtomat-ip65-agm-gel-wet-59303
00000016442;МБ1-200 Н;Мотобур со шнеком Зубр МБ1-200 Н;Инструменты|Бензопилы;Инструменты|Бензопилы;ЗУБР;"Мотобур со шнеком Зубр МБ1-200 Н - простой и надежный инструмент для бурения скважин в грунте или льде.
Имеет антивибрационную систему.
Быстросъемное соединение шнека позволяет легко адаптировать бур под решение разного вида задач.
Система воздушного охлаждения обеспечивает защиту двигателя от перегрева.";"Характеристики|Класс товара|Бытовой
Характеристики|Мощность (л.с.)|2,45
Характеристики|Мощность (Вт)|1800
Характеристики|Мах диаметр бура, мм|200
Характеристики|Объем двигателя, см?|52
Характеристики|Диаметр соединения, мм|20
Характеристики|Шнек в комплекте|да
Характеристики|Количество операторов|один
Характеристики|Свеча зажигания|L7T
Характеристики|Габариты без упаковки, мм|430х390х370
Характеристики|Вес нетто, кг|9,5
Характеристики|Max крутящий момент бура, Нм|150
Характеристики|Число оборотов, об/мин|8800
Характеристики|Емкость топливного бака, л|1
Характеристики|Номинальная глубина бурения, см|80
Характеристики|Расход топлива, г/кВт*ч|500
Характеристики|Наличие реверса|нет
Характеристики|Двигатель|2-тактный
";catalog/goods/sadovaya-tehnika-i-instrument/benzoinstrument/1146985/1200x800/51592634.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzoinstrument/1146985/1200x800/51592635.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzoinstrument/1146985/1200x800/51592636.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzoinstrument/1146985/1200x800/51592637.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzoinstrument/1146985/1200x800/51592638.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzoinstrument/1146985/1200x800/51592639.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzoinstrument/1146985/1200x800/51592640.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzoinstrument/1146985/1200x800/51592641.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzoinstrument/1146985/1200x800/51592642.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzoinstrument/1146985/1200x800/51592643.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzoinstrument/1146985/1200x800/51592644.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzoinstrument/1146985/1200x800/51592645.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzoinstrument/1146985/1200x800/51592646.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzoinstrument/1146985/1200x800/51592647.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzoinstrument/1146985/1200x800/51592648.jpg;1;motobur-so-shnekom-zubr-mb1-200-n
00000007230;BS-45-40;Бензопила STEHER BS-45-40;Инструменты|Бензопилы;Инструменты|Бензопилы;STEHER;"Бензопила STEHER BS-45-40 предназначена для распила заготовок из дерева.
Антивибрационная система сокращает воздействие на организм пользователя.
Дополнительная рукоятка упрощает управление инструмента.
Для защиты оператора от случайных действий предусмотрено срабатывание тормоза цепи всего за 0.12 сек.";"Характеристики|Класс пилы|полупрофессиональная
Характеристики|Мощность (л.с.)|2,4
Характеристики|Мощность (кВт)|1,8
Характеристики|Длина шины, см|40
Характеристики|Длина шины (дюйм)|16
Характеристики|Шаг цепи, дюйм|0.325
Характеристики|Ширина паза, мм|1.5
Характеристики|Количество звеньев|64
Характеристики|Объем двигателя, см?|45
Характеристики|Объем масляного бака, л|0,26
Характеристики|Емкость топливного бака, л|0,55
Характеристики|Уровень шума, дБ(А)|113
Характеристики|Свеча зажигания|L7RTC
Характеристики|Обороты холостого хода, об/мин|3000
Характеристики|Мах скорость вращения цепи, об/мин|11000
Характеристики|Легкий запуск|нет
Характеристики|Работа одной рукой|нет
Характеристики|Тактность двигателя|2-х тактный
Характеристики|Праймер|есть
Характеристики|Бесключевая регулировка натяжения цепи|нет
Характеристики|Вес нетто, кг|5,7
Характеристики|Габариты без упаковки, мм|435х260x310
";catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1230355/1200x800/51789617.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1230355/1200x800/53108322.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1230355/1200x800/53108323.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1230355/1200x800/53108324.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1230355/1200x800/53108325.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1230355/1200x800/53108326.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1230355/1200x800/51789622.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1230355/1200x800/51789625.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1230355/1200x800/51789623.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1230355/1200x800/51789624.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1230355/1200x800/51789618.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1230355/1200x800/51789619.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1230355/1200x800/51789620.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1230355/1200x800/51789621.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1230355/1200x800/51789626.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1230355/1200x800/57726896.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1230355/1200x800/53108327.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1230355/1200x800/53108329.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1230355/1200x800/53108328.jpg;1;benzopila-steher-bs-45-40
00000021377;BS-58-45;Бензопила STEHER BS-58-45;Инструменты|Бензопилы;Инструменты|Бензопилы;STEHER;"Бензопила STEHER BS-58-45 предназначена для распила заготовок из дерева.
Антивибрационная система сокращает воздействие на организм пользователя.
Дополнительная рукоятка упрощает управление инструмента.
Быстрый тормоз цепи 0.12 сек защищает оператора.";"Характеристики|Класс пилы|полупрофессиональная
Характеристики|Мощность (л.с.)|3,5
Характеристики|Мощность (кВт)|2,6
Характеристики|Длина шины, см|45
Характеристики|Длина шины (дюйм)|18
Характеристики|Шаг цепи, дюйм|0.325
Характеристики|Ширина паза, мм|1.5
Характеристики|Количество звеньев|72
Характеристики|Объем двигателя, см?|58
Характеристики|Объем масляного бака, л|0,26
Характеристики|Емкость топливного бака, л|0,55
Характеристики|Уровень шума, дБ(А)|114
Характеристики|Свеча зажигания|L7RTC
Характеристики|Обороты холостого хода, об/мин|3000
Характеристики|Мах скорость вращения цепи, об/мин|11000
Характеристики|Легкий запуск|нет
Характеристики|Работа одной рукой|нет
Характеристики|Тактность двигателя|2-х тактный
Характеристики|Праймер|есть
Характеристики|Бесключевая регулировка натяжения цепи|нет
Характеристики|Вес нетто, кг|5,9
Характеристики|Габариты без упаковки, мм|435х260x310
";catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1230372/1200x800/51386399.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1230372/1200x800/51386400.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1230372/1200x800/51386401.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1230372/1200x800/51386402.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1230372/1200x800/51386403.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1230372/1200x800/51386404.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1230372/1200x800/51386405.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1230372/1200x800/51386406.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1230372/1200x800/51386407.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1230372/1200x800/51386408.jpg;1;benzopila-steher-bs-58-45
00000015290;ПБЦ-М40-40;Бензопила Зубр ПБЦ-М40-40;Инструменты|Бензопилы;Инструменты|Бензопилы;ЗУБР;"Бензопила Зубр ПБЦ-М40-40 используется для распила заготовок из дерева.
Функция автоматической смазки цепи продлевает срок службы пильного полотна.
Двойной тормоз цепи и встроенный цепеуловитель делают пилу безопасной в применении.
Две рукоятки упрощают удержание инструмента, равномерно распределяют нагрузку на руки.";"Характеристики|Класс пилы|бытовая
Характеристики|Мощность (л.с.)|2
Характеристики|Мощность (кВт)|1,5
Характеристики|Длина шины, см|40
Характеристики|Длина шины (дюйм)|16
Характеристики|Шаг цепи, дюйм|3/8 (0.375)
Характеристики|Ширина паза, мм|1.3
Характеристики|Количество звеньев|57
Характеристики|Объем двигателя, см?|40
Характеристики|Объем масляного бака, л|0,26
Характеристики|Емкость топливного бака, л|0,55
Характеристики|Уровень шума, дБ(А)|113
Характеристики|Свеча зажигания|L7RTC
Характеристики|Обороты холостого хода, об/мин|3000
Характеристики|Мах скорость вращения цепи, об/мин|11000
Характеристики|Мах скорость вращения цепи, м/с|10
Характеристики|Легкий запуск|да
Характеристики|Работа одной рукой|нет
Характеристики|Тактность двигателя|2-х тактный
Характеристики|Праймер|есть
Характеристики|Вес нетто, кг|5,6
Характеристики|Габариты без упаковки, мм|435х260x310
";catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1185510/1200x800/52382936.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1185510/1200x800/52382937.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1185510/1200x800/52382938.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1185510/1200x800/52382939.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1185510/1200x800/52382940.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1185510/1200x800/52382941.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1185510/1200x800/52382942.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1185510/1200x800/52382943.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1185510/1200x800/52382944.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1185510/1200x800/52382945.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1185510/1200x800/52382946.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1185510/1200x800/52382947.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1185510/1200x800/52382948.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1185510/1200x800/52382949.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1185510/1200x800/52382950.jpg;1;benzopila-zubr-pbts-m40-40
00000015288;ПБЦ-М49-45;Бензопила Зубр ПБЦ-М49-45;Инструменты|Бензопилы;Инструменты|Бензопилы;ЗУБР;"Бензопила Зубр ПБЦ-М49-45 используется для распила заготовок из дерева.
Функция автоматической смазки цепи продлевает срок службы пильного полотна.
Автоматический тормоз цепи делает работу безопасной.
Две рукоятки упрощают удержание инструмента, равномерно распределяют нагрузку на руки.";"Характеристики|Класс пилы|бытовая
Характеристики|Мощность (л.с.)|2,9
Характеристики|Мощность (кВт)|2,1
Характеристики|Длина шины, см|45
Характеристики|Длина шины (дюйм)|18
Характеристики|Шаг цепи, дюйм|0.325
Характеристики|Ширина паза, мм|1.5
Характеристики|Количество звеньев|72
Характеристики|Объем двигателя, см?|49
Характеристики|Объем масляного бака, л|0,26
Характеристики|Емкость топливного бака, л|0,55
Характеристики|Уровень шума, дБ(А)|114
Характеристики|Свеча зажигания|L7RTC
Характеристики|Обороты холостого хода, об/мин|3000
Характеристики|Мах скорость вращения цепи, об/мин|11000
Характеристики|Мах скорость вращения цепи, м/с|10
Характеристики|Легкий запуск|да
Характеристики|Работа одной рукой|нет
Характеристики|Тактность двигателя|2-х тактный
Характеристики|Вес нетто, кг|5,8
Характеристики|Габариты без упаковки, мм|435х260x310
";catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1185508/1200x800/51513444.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1185508/1200x800/51513445.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1185508/1200x800/51513446.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1185508/1200x800/51513447.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1185508/1200x800/51513448.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1185508/1200x800/51513449.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1185508/1200x800/51513450.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1185508/1200x800/51513451.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1185508/1200x800/51513452.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1185508/1200x800/51513453.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1185508/1200x800/51513454.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1185508/1200x800/51513455.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1185508/1200x800/51513456.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1185508/1200x800/51513457.jpg,catalog/goods/sadovaya-tehnika-i-instrument/benzopily/1185508/1200x800/51513458.jpg;1;benzopila-zubr-pbts-m49-45
