_MODEL_;_SKU_;_NAME_;_CATEGORY_;_MAIN_CATEGORY_;_MANUFACTURER_;_DESCRIPTION_;_ATTRIBUTES_;_PRODUCT_IMAGES_;_STATUS_;_SEO_KEYWORD_
00000014902;11171-к;Резиновая киянка 450 г. MATRIX 11171;Инструменты|Ручной инструмент|Ударно-рычажный;Инструменты|Ручной инструмент|Ударно-рычажный;;Резиновая киянка 450 г. MATRIX 11171 хорошо подходит для выполнения укладки кафеля и плитки. Оснащена фибергласовой рукояткой, которая гасит вибрацию во время работы. Комбинированный бело-черный боек не оставляет следов на светлой поверхности материала.;"Характеристики|Длина|318 мм
Характеристики|Боек|круглый
Характеристики|Материал бойка|резина
Характеристики|Вес бойка|0,45 кг
Характеристики|Цвет бойка|черный/белый
Характеристики|Диаметр бойка|58 мм
Характеристики|Наличие отверстия (""уха"") в рукоятке|нет
Характеристики|Материал рукояти|фиберглас(стеклопластик)
Характеристики|Цвет рукояти|черный/красный
Характеристики|Габариты без упаковки|318х95х64 мм
Характеристики|Вес нетто|0,45 кг
";catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/548734/1200x800/51140667.jpg,catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/548734/1200x800/51140668.jpg,catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/548734/1200x800/51140669.jpg,catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/548734/1200x800/52634243.jpg,catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/548734/1200x800/52634244.jpg,catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/548734/1200x800/52634245.jpg,catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/548734/1200x800/52634246.jpg;1;rezinovaja-kijanka-450-g-matrix-11171
00000009132;11185;Резиновая киянка, 450 г, MATRIX 11185;Инструменты|Ручной инструмент|Ударно-рычажный;Инструменты|Ручной инструмент|Ударно-рычажный;;Киянка резиновая, 450 г, MATRIX 11185 изготовлена из черной резины. Фибергласовая рукоятка обладает повышенной прочностью и эластичностью. Киянка предназначена для монтажных и сборочных работ, а также для укладки напольной, стеновой и другой плитки.;"Характеристики|Длина|334 мм
Характеристики|Боек|круглый
Характеристики|Материал бойка|резина
Характеристики|Вес бойка|0,45 кг
Характеристики|Цвет бойка|черный
Характеристики|Диаметр бойка|58 мм
Характеристики|Наличие отверстия (""уха"") в рукоятке|да
Характеристики|Материал рукояти|фиберглас(стеклопластик)
Характеристики|Цвет рукояти|черный/красный
Характеристики|Габариты без упаковки|334х96х65 мм
Характеристики|Вес нетто|0,45 кг
";catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/510918/1200x800/55034080.jpg,catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/510918/1200x800/55034086.jpg,catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/510918/1200x800/51082019.jpg,catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/510918/1200x800/54305164.jpg,catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/510918/1200x800/54305165.jpg,catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/510918/1200x800/54305166.jpg,catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/510918/1200x800/54305167.jpg,catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/510918/1200x800/54305168.jpg,catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/510918/1200x800/54305169.jpg,catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/510918/1200x800/54305170.jpg,catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/510918/1200x800/51082020.jpg,catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/510918/1200x800/54305171.jpg,catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/510918/1200x800/55034092.jpg,catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/510918/1200x800/55034098.jpg,catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/510918/1200x800/55034104.jpg,catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/510918/1200x800/55034110.jpg;1;rezinovaja-kijanka-450-g-matrix-11185
00000000339;11193;Резиновая киянка MATRIX 11193, 680 г;Инструменты|Ручной инструмент|Ударно-рычажный;Инструменты|Ручной инструмент|Ударно-рычажный;;Резиновая киянка MATRIX 11193, 680 г оснащена головкой из твердой резины и фибергласовой рукояткой, обладающей повышенной прочностью и эластичностью. Инструмент удобен в использовании, прочен и не подвержен воздействию неблагоприятных факторов окружающей среды и различных органических растворителей.;"Характеристики|Длина|342 мм
Характеристики|Боек|круглый
Характеристики|Материал бойка|резина
Характеристики|Вес бойка|0,68 кг
Характеристики|Цвет бойка|черный
Характеристики|Диаметр бойка|62 мм
Характеристики|Наличие отверстия (""уха"") в рукоятке|да
Характеристики|Материал рукояти|фиберглас(стеклопластик)
Характеристики|Цвет рукояти|черный/красный
Характеристики|Габариты без упаковки|342х116х66 мм
Характеристики|Вес нетто|0,68 кг
";catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/510737/1200x800/55034272.jpg,catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/510737/1200x800/55034278.jpg,catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/510737/1200x800/55034284.jpg,catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/510737/1200x800/55034290.jpg,catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/510737/1200x800/55034296.jpg,catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/510737/1200x800/55034302.jpg,catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/510737/1200x800/51082033.jpg,catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/510737/1200x800/51082034.jpg,catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/510737/1200x800/51082035.jpg;1;rezinovaja-kijanka-matrix-11193-680-g
00000014755;11125;Резиновая киянка SPARTA 225 г, черная резина, фиберглассовая рукоятка 11125;Инструменты|Ручной инструмент|Ударно-рычажный;Инструменты|Ручной инструмент|Ударно-рычажный;;"Резиновая киянка SPARTA 225 г, черная резина, фиберглассовая рукоятка 11125 - инструмент для монтажных и сборочных работ, укладки тротуарной плитки. Диаметр бойка: 45 мм.
Фиберглассовая рукоятка обладает высокой прочностью, хорошо поглощает вибрацию, не проскальзывает в руке.";"Характеристики|Длина|300 мм
Характеристики|Боек|круглый
Характеристики|Материал бойка|резина
Характеристики|Вес бойка|0,225 кг
Характеристики|Цвет бойка|черный
Характеристики|Наличие отверстия (""уха"") в рукоятке|да
Характеристики|Материал рукояти|фиберглас(стеклопластик)
Характеристики|Цвет рукояти|черный/оранжевый
Характеристики|Вес нетто|0,385 кг
";catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/982121/1200x800/52371862.jpg,catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/982121/1200x800/52371863.jpg;1;rezinovaja-kijanka-sparta-225-g-chernaja-rezina-fiberglassovaja-rukojatka-11125
00000014803;11126;Резиновая киянка SPARTA 450 г, черная резина, фибергласовая рукоятка 11126;Инструменты|Ручной инструмент|Ударно-рычажный;Инструменты|Ручной инструмент|Ударно-рычажный;;"Резиновая киянка SPARTA 450 г, черная резина, фибергласовая рукоятка 11126 - инструмент для монтажных и сборочных работ, укладки тротуарной плитки. Диаметр бойка: 58 мм.
Фибергласовая рукоятка обладает высокой прочностью, хорошо поглощает вибрацию, не проскальзывает в руке.";"Характеристики|Длина|335 мм
Характеристики|Боек|круглый
Характеристики|Материал бойка|резина
Характеристики|Вес бойка|0,45 кг
Характеристики|Цвет бойка|черный
Характеристики|Наличие отверстия (""уха"") в рукоятке|да
Характеристики|Материал рукояти|фиберглас(стеклопластик)
Характеристики|Цвет рукояти|черный/оранжевый
Характеристики|Вес нетто|0,583 кг
";catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/982123/1200x800/52192871.jpg,catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/982123/1200x800/52192872.jpg,catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/982123/1200x800/56914976.jpg,catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/982123/1200x800/56914982.jpg,catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/982123/1200x800/56914988.jpg,catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/982123/1200x800/56914994.jpg;1;rezinovaja-kijanka-sparta-450-g-chernaja-rezina-fiberglasovaja-rukojatka-11126
00000014756;11127;Резиновая киянка SPARTA 680 г, черная резина, фиберглассовая рукоятка 11127;Инструменты|Ручной инструмент|Ударно-рычажный;Инструменты|Ручной инструмент|Ударно-рычажный;;"Резиновая киянка SPARTA 680 г, черная резина, фиберглассовая рукоятка 11127 - инструмент для монтажных и сборочных работ, укладки тротуарной плитки. Диаметр бойка: 62 мм.
Фиберглассовая рукоятка обладает высокой прочностью, хорошо поглощает вибрацию, не проскальзывает в руке.";"Характеристики|Длина|345 мм
Характеристики|Боек|круглый
Характеристики|Материал бойка|резина
Характеристики|Вес бойка|0,68 кг
Характеристики|Цвет бойка|черный
Характеристики|Наличие отверстия (""уха"") в рукоятке|да
Характеристики|Материал рукояти|фиберглас(стеклопластик)
Характеристики|Цвет рукояти|черный/оранжевый
Характеристики|Вес нетто|0,938 кг
";catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/982124/1200x800/51839637.jpg,catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/982124/1200x800/51839638.jpg,catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/982124/1200x800/55331224.jpg,catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/982124/1200x800/55331230.jpg;1;rezinovaja-kijanka-sparta-680-g-chernaja-rezina-fiberglassovaja-rukojatka-11127
00000005911;20505-55;Чёрная резиновая киянка STAYER 340 г  20505-55;Инструменты|Ручной инструмент|Ударно-рычажный;Инструменты|Ручной инструмент|Ударно-рычажный;;Чёрная резиновая киянка STAYER 340 г  20505-55 - это профессиональный инструмент с упругой цилиндрической ударной частью и деревянной рукояткой. Он предназначен для столярных, монтажных, сборочных работ, например, для укладки тротуарной плитки. Размер киянки составляет 55 мм, а масса 340 г.;"Характеристики|Боек|круглый
Характеристики|Материал бойка|резина
Характеристики|Вес бойка|0,34 кг
Характеристики|Цвет бойка|черный
Характеристики|Диаметр бойка|55 мм
Характеристики|Наличие отверстия (""уха"") в рукоятке|нет
Характеристики|Материал рукояти|дерево
Характеристики|Цвет рукояти|бежевый (дерево)
Характеристики|Габариты без упаковки|280х94х60 мм
Характеристики|Вес нетто|0,448 кг
";catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/232526/1200x800/60610050.jpg,catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/232526/1200x800/60610056.jpg,catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/232526/1200x800/54682153.jpg,catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/232526/1200x800/60610062.jpg,catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/232526/1200x800/60610068.jpg,catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/232526/1200x800/54682152.jpg;1;chernaja-rezinovaja-kijanka-stayer-340-g-20505-55
00000012480;11165;Резиновая киянка СИБРТЕХ 680г 11165;Инструменты|Ручной инструмент|Ударно-рычажный;Инструменты|Ручной инструмент|Ударно-рычажный;;Резиновая киянка СИБРТЕХ 680г 11165 оснащена фибергласовой рукояткой. Инструмент служит для монтажных и сборочных работ, а также для укладки напольной, стеновой и тротуарной плитки. Киянка оснащена бойком из резины черного цвета.;"Характеристики|Длина|345 мм
Характеристики|Боек|круглый
Характеристики|Материал бойка|резина
Характеристики|Цвет бойка|черный
Характеристики|Диаметр бойка|62 мм
Характеристики|Наличие отверстия (""уха"") в рукоятке|нет
Характеристики|Материал рукояти|фиберглас(стеклопластик)
Характеристики|Цвет рукояти|салатовый/синий
Характеристики|Габариты без упаковки|350х105х62 мм
Характеристики|Вес нетто|0,917 кг
";catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/838092/1200x800/52365842.jpg,catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/838092/1200x800/52365843.jpg,catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/838092/1200x800/52365844.jpg;1;rezinovaja-kijanka-sibrteh-680g-11165
00000000753;11166;Резиновая киянка, 225г белая резина, фибергласовая рукоятка СИБРТЕХ 11166;Инструменты|Ручной инструмент|Ударно-рычажный;Инструменты|Ручной инструмент|Ударно-рычажный;;;"Характеристики|Длина|300 мм
Характеристики|Боек|круглый
Характеристики|Материал бойка|резина
Характеристики|Вес бойка|0,225 кг
Характеристики|Цвет бойка|белый
Характеристики|Диаметр бойка|62 мм
Характеристики|Наличие отверстия (""уха"") в рукоятке|нет
Характеристики|Материал рукояти|фиберглас(стеклопластик)
Характеристики|Цвет рукояти|салатовый/синий
Характеристики|Габариты без упаковки|285х48х74 мм
Характеристики|Вес нетто|0,416 кг
";catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/969587/1200x800/51953721.jpg,catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/969587/1200x800/rezinovaya-kiyanka-225g-belaya-rezina-fiberglasovaya-rukoyatka-sibrteh-11166_6493.jpg,catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/969587/1200x800/rezinovaya-kiyanka-225g-belaya-rezina-fiberglasovaya-rukoyatka-sibrteh-11166_9548.jpg,catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/969587/1200x800/rezinovaya-kiyanka-225g-belaya-rezina-fiberglasovaya-rukoyatka-sibrteh-11166_9549.jpg,catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/969587/1200x800/rezinovaya-kiyanka-225g-belaya-rezina-fiberglasovaya-rukoyatka-sibrteh-11166_9550.jpg;1;rezinovaja-kijanka-225g-belaja-rezina-fiberglasovaja-rukojatka-sibrteh-11166
00000000755;11167;Резиновая киянка, 450г белая резина, фибергласовая рукоятка СИБРТЕХ 11167;Инструменты|Ручной инструмент|Ударно-рычажный;Инструменты|Ручной инструмент|Ударно-рычажный;;;"Характеристики|Длина|335 мм
Характеристики|Боек|круглый
Характеристики|Материал бойка|резина
Характеристики|Вес бойка|0,75 кг
Характеристики|Цвет бойка|белый
Характеристики|Диаметр бойка|58 мм
Характеристики|Наличие отверстия (""уха"") в рукоятке|нет
Характеристики|Материал рукояти|фиберглас(стеклопластик)
Характеристики|Цвет рукояти|салатовый/синий
Характеристики|Габариты без упаковки|345х60х93 мм
Характеристики|Вес нетто|0,75 кг
";catalog/goods/ruchnoj-instrument/udarno-rychazhnyj-instrument/969589/1200x800/51829054.jpg;1;rezinovaja-kijanka-450g-belaja-rezina-fiberglasovaja-rukojatka-sibrteh-11167
