_MODEL_;_SKU_;_NAME_;_CATEGORY_;_MAIN_CATEGORY_;_MANUFACTURER_;_DESCRIPTION_;_ATTRIBUTES_;_PRODUCT_IMAGES_;_STATUS_;_SEO_KEYWORD_
00000009979;17051;Комбинированные плоскогубцы СИБРТЕХ 180 мм, двухкомпонентные рукоятки 17051;Инструменты|Ручной инструмент|Плоскогубцы и пассатижи;Инструменты|Ручной инструмент|Плоскогубцы и пассатижи;СИБРТЕХ;;"Характеристики|Длина, мм|180
Характеристики|Диэлектрическое покрытие|нет
Характеристики|Функция ""антистатик""|нет
Характеристики|Материал губок|сталь 45
Характеристики|Рукоятки-чехлы|двухкомпонентные
Характеристики|Форма губок|прямая
";catalog/goods/ruchnoj-instrument/sharnirno-gubtsevyj-instrument/1211355/1200x800/51223692.jpg,catalog/goods/ruchnoj-instrument/sharnirno-gubtsevyj-instrument/1211355/1200x800/51223693.jpg,catalog/goods/ruchnoj-instrument/sharnirno-gubtsevyj-instrument/1211355/1200x800/51223694.jpg,catalog/goods/ruchnoj-instrument/sharnirno-gubtsevyj-instrument/1211355/1200x800/54687633.jpg,catalog/goods/ruchnoj-instrument/sharnirno-gubtsevyj-instrument/1211355/1200x800/54687634.jpg,catalog/goods/ruchnoj-instrument/sharnirno-gubtsevyj-instrument/1211355/1200x800/54687635.jpg;1;kombinirovannye-ploskogubtsy-sibrteh-180-mm-dvuhkomponentnye-rukojatki-17051
00000000627;2260-16;Плоскогубцы для зачистки проводов 160мм STAYER MASTER 2260-16_z01;Инструменты|Ручной инструмент|Разное;Инструменты|Ручной инструмент|Разное;STAYER;Плоскогубцы для зачистки проводов 160мм STAYER MASTER 2260-16_z01 используются при проведении монтажных и ремонтных работ. Данное приспособление быстро и качественно счищает изоляцию с проводов сечением до 10 мм2 (диаметр реза регулируется). Губки изготовлены из инструментальной стали с защитным покрытием из хрома, обеспечивающим им устойчивость к коррозии и высокую прочность. Рукоятки, в свою очередь, двухкомпонентные, с антискользящим покрытием, - они обеспечивают надежный и комфортный хват.;"Характеристики|Для коаксиальных кабелей|нет
Характеристики|Сменные ножи|нет
Характеристики|Регулировка глубины реза|да
Характеристики|Регулировка диаметра реза|да
Характеристики|Max сечение провода, мм?|10
Характеристики|Электроизолированный (VDE)|нет
Характеристики|Габариты без упаковки, мм|160
Характеристики|Чехлы-рукоятки|двухкомпонентные
";catalog/goods/ruchnoj-instrument/elektromontazhnyj-instrument-i-prisposobleniya/723940/1200x800/53000304.jpg;1;ploskogubtsy-dlja-zachistki-provodov-160mm-stayer-master-2260-16_z01
00000010789;16968;Плоскогубцы 180 мм Comfort SPARTA 16968;Инструменты|Ручной инструмент|Плоскогубцы и пассатижи;Инструменты|Ручной инструмент|Плоскогубцы и пассатижи;SPARTA;Плоскогубцы 180 мм Comfort SPARTA 16968 изготовлены из высокопрочных материалов, что обеспечивает длительную эксплуатацию. Рабочие части выполнены из инструментальной углеродистой стали марки У7 и имеют шлифованную поверхность. Эргономичные рукоятки удобны в работе.;"Характеристики|Длина, мм|180
Характеристики|Диэлектрическое покрытие|нет
Характеристики|Функция ""антистатик""|нет
Характеристики|Материал губок|углеродистая сталь
Характеристики|Рукоятки-чехлы|двухкомпонентные
Характеристики|Форма губок|прямая
";catalog/goods/ruchnoj-instrument/sharnirno-gubtsevyj-instrument/662107/1200x800/51141884.jpg,catalog/goods/ruchnoj-instrument/sharnirno-gubtsevyj-instrument/662107/1200x800/51141885.jpg,catalog/goods/ruchnoj-instrument/sharnirno-gubtsevyj-instrument/662107/1200x800/51141886.jpg;1;ploskogubtsy-180-mm-comfort-sparta-16968
00000009652;009652;Плоскогубцы 160мм никелированные,двухкомпонентные рукоятки Вихрь 73/6/3/6;Инструменты|Ручной инструмент|Плоскогубцы и пассатижи;Инструменты|Ручной инструмент|Плоскогубцы и пассатижи;Вихрь;"Плоскогубцы 160мм никелированные,двухкомпонентные рукоятки Вихрь 73/6/3/6 - простой инструмент, который пригодится слесарю, ремонтнику, монтажнику.
Двухкомпонентные рукоятки не скользят в ладонях. Эргономичная конструкция обеспечивает надежный захват деталей.";"Характеристики|Длина, мм|160
Характеристики|Диэлектрическое покрытие|нет
Характеристики|Функция ""антистатик""|нет
Характеристики|Рукоятки-чехлы|двухкомпонентные
Характеристики|Форма губок|прямая
";catalog/goods/ruchnoj-instrument/sharnirno-gubtsevyj-instrument/912785/1200x800/51402054.jpg,catalog/goods/ruchnoj-instrument/sharnirno-gubtsevyj-instrument/912785/1200x800/51402055.jpg,catalog/goods/ruchnoj-instrument/sharnirno-gubtsevyj-instrument/912785/1200x800/51402056.jpg;1;ploskogubtsy-160mm-nikelirovannyedvuhkomponentnye-rukojatki-vihr-73636
00000006100;73/6/3/7;Плоскогубцы 180мм никелированные, двухкомпонентные рукоятки Вихрь 73/6/3/7;Инструменты|Ручной инструмент|Плоскогубцы и пассатижи;Инструменты|Ручной инструмент|Плоскогубцы и пассатижи;Вихрь;"Плоскогубцы 180мм никелированные, двухкомпонентные рукоятки Вихрь 73/6/3/7 - удобный инструмент, при помощи которого можно выполнять большое количество разнообразных операций.
Изделие покрыто никелем для защиты от коррозии.";"Характеристики|Длина, мм|180
Характеристики|Диэлектрическое покрытие|нет
Характеристики|Функция ""антистатик""|нет
Характеристики|Рукоятки-чехлы|двухкомпонентные
Характеристики|Форма губок|прямая
";catalog/goods/ruchnoj-instrument/sharnirno-gubtsevyj-instrument/912786/1200x800/52457222.jpg,catalog/goods/ruchnoj-instrument/sharnirno-gubtsevyj-instrument/912786/1200x800/52457223.jpg,catalog/goods/ruchnoj-instrument/sharnirno-gubtsevyj-instrument/912786/1200x800/52457224.jpg,catalog/goods/ruchnoj-instrument/sharnirno-gubtsevyj-instrument/912786/1200x800/54687758.jpg,catalog/goods/ruchnoj-instrument/sharnirno-gubtsevyj-instrument/912786/1200x800/54687759.jpg,catalog/goods/ruchnoj-instrument/sharnirno-gubtsevyj-instrument/912786/1200x800/54687760.jpg;1;ploskogubtsy-180mm-nikelirovannye-dvuhkomponentnye-rukojatki-vihr-73637
00000001833;73/6/3/8;Плоскогубцы 200мм никелированные, двухкомпонентные рукоятки Вихрь 73/6/3/8;Инструменты|Ручной инструмент|Плоскогубцы и пассатижи;Инструменты|Ручной инструмент|Плоскогубцы и пассатижи;Вихрь;"Плоскогубцы 200мм никелированные, двухкомпонентные рукоятки Вихрь 73/6/3/8 используются для работы слесарей, ремонтников или монтажников.
Конструкция инструмента обеспечивает высокий передаточный момент - при длине в 200 мм можно сжимать губки со значительной силой.";"Характеристики|Длина, мм|200
Характеристики|Диэлектрическое покрытие|нет
Характеристики|Функция ""антистатик""|нет
Характеристики|Материал губок|CrV
Характеристики|Рукоятки-чехлы|двухкомпонентные
Характеристики|Форма губок|прямая
";catalog/goods/ruchnoj-instrument/sharnirno-gubtsevyj-instrument/912791/1200x800/53198107.jpg,catalog/goods/ruchnoj-instrument/sharnirno-gubtsevyj-instrument/912791/1200x800/53198108.jpg,catalog/goods/ruchnoj-instrument/sharnirno-gubtsevyj-instrument/912791/1200x800/51232859.jpg,catalog/goods/ruchnoj-instrument/sharnirno-gubtsevyj-instrument/912791/1200x800/51232860.jpg,catalog/goods/ruchnoj-instrument/sharnirno-gubtsevyj-instrument/912791/1200x800/53198109.jpg;1;ploskogubtsy-200mm-nikelirovannye-dvuhkomponentnye-rukojatki-vihr-73638
00000006097;16978;Плоскогубцы Black Nickel 160 мм MATRIX 16978;Инструменты|Ручной инструмент|Плоскогубцы и пассатижи;Инструменты|Ручной инструмент|Плоскогубцы и пассатижи;MATRIX;Плоскогубцы Black Nickel 160 мм  MATRIX 16978 предназначены для широкого спектра монтажных и ремонтных работ. Никелевое покрытие увеличивает износостойкость и препятствует образованию коррозии. Двухкомпонентные рукоятки эргономичной формы комфортны в работе.;"Характеристики|Длина, мм|160
Характеристики|Форма губок|прямая
Характеристики|Вес нетто, кг|0,243
";catalog/goods/ruchnoj-instrument/sharnirno-gubtsevyj-instrument/517368/1200x800/51082476.jpg,catalog/goods/ruchnoj-instrument/sharnirno-gubtsevyj-instrument/517368/1200x800/51082477.jpg,catalog/goods/ruchnoj-instrument/sharnirno-gubtsevyj-instrument/517368/1200x800/51082478.jpg,catalog/goods/ruchnoj-instrument/sharnirno-gubtsevyj-instrument/517368/1200x800/51082479.jpg,catalog/goods/ruchnoj-instrument/sharnirno-gubtsevyj-instrument/517368/1200x800/51082480.jpg;1;ploskogubtsy-black-nickel-160-mm-matrix-16978
00000008451;19012;Диэлектрические универсальные плоскогубцы Энкор, 200мм 19012;Инструменты|Ручной инструмент|Плоскогубцы и пассатижи;Инструменты|Ручной инструмент|Плоскогубцы и пассатижи;Энкор;Диэлектрические универсальные плоскогубцы Энкор, 200мм 19012 - высококачественный инструмент для проведения работ с оборудованием под напряжением ( до 1000 В). Стальные губки инструмента закалены, что обеспечивает прочность инструмента и долговечность использования.;"Характеристики|Длина, мм|200
Характеристики|Диэлектрическое покрытие|есть
Характеристики|Форма губок|прямая
";catalog/goods/ruchnoj-instrument/sharnirno-gubtsevyj-instrument/505713/1200x800/51157110.jpg,catalog/goods/ruchnoj-instrument/sharnirno-gubtsevyj-instrument/505713/1200x800/51157111.jpg,catalog/goods/ruchnoj-instrument/sharnirno-gubtsevyj-instrument/505713/1200x800/51157112.jpg,catalog/goods/ruchnoj-instrument/sharnirno-gubtsevyj-instrument/505713/1200x800/54340628.jpg,catalog/goods/ruchnoj-instrument/sharnirno-gubtsevyj-instrument/505713/1200x800/54340629.jpg,catalog/goods/ruchnoj-instrument/sharnirno-gubtsevyj-instrument/505713/1200x800/54692475.jpg,catalog/goods/ruchnoj-instrument/sharnirno-gubtsevyj-instrument/505713/1200x800/54692476.jpg,catalog/goods/ruchnoj-instrument/sharnirno-gubtsevyj-instrument/505713/1200x800/54692477.jpg,catalog/goods/ruchnoj-instrument/sharnirno-gubtsevyj-instrument/505713/1200x800/54692478.jpg;1;dielektricheskie-universalnye-ploskogubtsy-enkor-200mm-19012
00000001831;19006;Универсальные плоскогубцы 115 мм 1/5/100 Энкор 19006;Инструменты|Ручной инструмент|Плоскогубцы и пассатижи;Инструменты|Ручной инструмент|Плоскогубцы и пассатижи;Энкор;Универсальные плоскогубцы 115 мм 1/5/100 Энкор 19006 используются для работ с мелкими деталями, например, в радиоэлектронике. Отличаются качеством используемых при изготовлении материалов, что является гарантией сохранения прочностных свойств на протяжении всего срока эксплуатации.;"Характеристики|Тип|тонкогубцы
Характеристики|Длина, мм|115
Характеристики|Диэлектрическое покрытие|нет
Характеристики|Функция ""антистатик""|нет
Характеристики|Материал губок|CrV
Характеристики|Рукоятки-чехлы|пластиковые
Характеристики|Изогнутые|нет
";catalog/goods/ruchnoj-instrument/sharnirno-gubtsevyj-instrument/541596/1200x800/51065621.jpg,catalog/goods/ruchnoj-instrument/sharnirno-gubtsevyj-instrument/541596/1200x800/51065622.jpg,catalog/goods/ruchnoj-instrument/sharnirno-gubtsevyj-instrument/541596/1200x800/51065623.jpg,catalog/goods/ruchnoj-instrument/sharnirno-gubtsevyj-instrument/541596/1200x800/51065624.jpg;1;universalnye-ploskogubtsy-115-mm-15100-enkor-19006
00000000628;17833;Плоскогубцы MATRIX Mini PRO 120 мм, авторазжим 17833;Инструменты|Ручной инструмент|Плоскогубцы и пассатижи;Инструменты|Ручной инструмент|Плоскогубцы и пассатижи;MATRIX;"Плоскогубцы MATRIX Mini PRO 120 мм, авторазжим 17833 служат для фиксации различных деталей.
Рабочая часть изготовлена из Cr-V, что гарантирует высокую прочность и стойкость к коррозии. Твердость режущих кромок составляет 55-62 HRC.
Инструмент имеет удобные двухкомпонентные рукоятки и автоматический разжим, что обеспечивает комфорт в работе.";"Характеристики|Длина, мм|120
Характеристики|Диэлектрическое покрытие|нет
Характеристики|Функция ""антистатик""|нет
Характеристики|Материал губок|CrV
Характеристики|Рукоятки-чехлы|двухкомпонентные
Характеристики|Форма губок|прямая
Характеристики|Вес нетто, кг|0,52
";catalog/goods/ruchnoj-instrument/sharnirno-gubtsevyj-instrument/949011/1200x800/51852424.jpg,catalog/goods/ruchnoj-instrument/sharnirno-gubtsevyj-instrument/949011/1200x800/51852425.jpg,catalog/goods/ruchnoj-instrument/sharnirno-gubtsevyj-instrument/949011/1200x800/51852426.jpg,catalog/goods/ruchnoj-instrument/sharnirno-gubtsevyj-instrument/949011/1200x800/51852427.jpg;1;ploskogubtsy-matrix-mini-pro-120-mm-avtorazzhim-17833
00000009812;177205;Стриппер IEK автоматический PROFI СИ-6м TFS10-3-06;Инструменты|Ручной инструмент|Разное;Инструменты|Ручной инструмент|Разное;IEK;"Стриппер IEK автоматический PROFI СИ-6м TFS10-3-06 предназначен для снятия изоляции с проводов сечением от 0,2 до 6,0 мм?, резки проводов сечением до 6,0 мм?, а также опрессовки наконечников 0,5-6,0 мм?. Благодаря двухкомпонентным, эргономичным рукояткам инструмент не выскальзывает даже при большом усилии.
С помощью двух возвратных пружин работа с инструментом не требует больших усилий. Имеется винт микронастройки. Типы опрессуемых наконечников: изолированные, неизолированные.";"Характеристики|Назначение|для снятия изоляции
Характеристики|Тип|автоматический
Характеристики|Для коаксиальных кабелей|нет
Характеристики|Сменные ножи|нет
Характеристики|Регулировка глубины реза|нет
Характеристики|Регулировка диаметра реза|да
Характеристики|Max сечение провода, мм?|6
Характеристики|Min сечение провода, мм?|0,2
Характеристики|Электроизолированный (VDE)|нет
Характеристики|Чехлы-рукоятки|двухкомпонентные
";catalog/goods/ruchnoj-instrument/elektromontazhnyj-instrument-i-prisposobleniya/2193269/1200x800/54581156.jpg,catalog/goods/ruchnoj-instrument/elektromontazhnyj-instrument-i-prisposobleniya/2193269/1200x800/65364103.jpg,catalog/goods/ruchnoj-instrument/elektromontazhnyj-instrument-i-prisposobleniya/2193269/1200x800/65364109.jpg,catalog/goods/ruchnoj-instrument/elektromontazhnyj-instrument-i-prisposobleniya/2193269/1200x800/65364115.jpg,catalog/goods/ruchnoj-instrument/elektromontazhnyj-instrument-i-prisposobleniya/2193269/1200x800/65364121.jpg;1;stripper-iek-avtomaticheskij-profi-si-6m-tfs10-3-06
00000016762;183205;Съемник для внешних стопорных колец SPARTA 183205;Инструменты|Ручной инструмент|Разное;Инструменты|Ручной инструмент|Разное;SPARTA;Съемник для внешних стопорных колец SPARTA 183205 с изогнутыми губками предназначен для монтажа/демонтажа внешних стопорных колец. Наконечники съемника имеют специальную форму, которая предотвращает срыв стопорного кольца.;"Характеристики|Тип стопорного кольца|внешнее
Характеристики|Длина, мм|150
Характеристики|Чехлы на рукоятках|есть
Характеристики|Вес нетто, кг|0,135
Характеристики|Габариты без упаковки, мм|150
";catalog/goods/oborudovanie-dlya-avtoservisa-i-garazha/servisno-garazhnyj-instrument/519526/1200x800/51083584.jpg,catalog/goods/oborudovanie-dlya-avtoservisa-i-garazha/servisno-garazhnyj-instrument/519526/1200x800/51083585.jpg,catalog/goods/oborudovanie-dlya-avtoservisa-i-garazha/servisno-garazhnyj-instrument/519526/1200x800/51083586.jpg,catalog/goods/oborudovanie-dlya-avtoservisa-i-garazha/servisno-garazhnyj-instrument/519526/1200x800/51083587.jpg;1;semnik-dlja-vneshnih-stopornyh-kolets-sparta-183205
